ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
13883606,JJ313424,06/29/2025 05:55:00 AM,003XX S CICERO AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1533,015,28,25,03,1144439,1898153,2025,07/07/2025 03:43:56 PM,41.876548089,-87.745134143,"(41.876548089, -87.745134143)",36,22216,26,69,23,32,16,143
13772922,JJ178513,03/12/2025 12:54:00 PM,007XX S JEFFERSON ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,0124,001,28,28,08A,1172438,1896920,2025,05/17/2025 03:40:52 PM,41.872592102,-87.642367528,"(41.872592102, -87.642367528)",48,14917,29,97,26,44,22,147
13901045,JJ334453,07/15/2025 02:00:00 AM,103XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0512,005,9,49,06,1178964,1836624,2025,07/23/2025 03:43:33 PM,41.706987456,-87.620244029,"(41.706987456, -87.620244029)",30,21861,45,236,43,19,10,256
13901603,JJ335246,07/15/2025 02:50:00 PM,066XX S WOLCOTT AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,0726,007,16,67,08B,1164829,1860623,2025,07/23/2025 03:43:33 PM,41.773153845,-87.671330274,"(41.773153845, -87.671330274)",44,22257,65,281,3,23,17,205
13859350,JJ283807,06/06/2025 11:00:00 AM,010XX N CICERO AVE,0810,THEFT,OVER $500,APARTMENT,false,true,1531,015,37,25,06,1144167,1906678,2025,06/14/2025 03:41:41 PM,41.899946801,-87.745918577,"(41.899946801, -87.745918577)",4,4299,26,578,45,5,16,68
13801320,JJ212638,04/10/2025 03:00:00 AM,069XX S CRANDON AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0331,003,5,43,06,1192521,1859470,2025,05/17/2025 03:40:52 PM,41.769360149,-87.569856964,"(41.769360149, -87.569856964)",32,22538,39,142,33,24,18,262
13812660,JJ226428,04/18/2025 05:00:00 PM,037XX W 78TH PL,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,0833,008,18,70,11,1152318,1852351,2025,05/17/2025 03:40:52 PM,41.750709242,-87.7174101,"(41.750709242, -87.7174101)",6,4300,69,571,30,8,13,209
13805954,JJ217792,04/14/2025 12:12:00 PM,065XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2512,025,36,19,06,1132377,1917897,2025,05/17/2025 03:40:52 PM,41.930946496,-87.788962647,"(41.930946496, -87.788962647)",39,4454,19,137,44,52,6,179
13796775,JJ207210,04/05/2025 02:20:00 PM,070XX N RIDGE BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,2424,024,49,1,26,1161239,1946728,2025,05/17/2025 03:40:52 PM,42.009508229,-87.682094741,"(42.009508229, -87.682094741)",42,22528,20,268,27,12,11,35
13721767,JJ116604,01/10/2025 09:00:00 PM,008XX E 40TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,0214,002,4,36,07,1182873,1878444,2025,05/17/2025 03:40:52 PM,41.821655972,-87.604632062,"(41.821655972, -87.604632062)",1,4301,2,220,10,36,24,104
13828787,JJ246064,05/07/2025 07:44:00 AM,028XX S AVERS AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,1031,010,22,30,08A,1151171,1884805,2025,05/17/2025 03:40:52 PM,41.839790327,-87.720765858,"(41.839790327, -87.720765858)",14,21569,32,234,28,57,21,167
13763412,JJ167156,03/02/2025 02:10:00 PM,006XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,1834,018,42,8,11,1176260,1904317,2025,05/17/2025 03:40:52 PM,41.892804604,-87.628112219,"(41.892804604, -87.628112219)",22,21182,37,669,36,55,14,72
13722273,JJ117197,01/16/2025 03:00:00 PM,064XX W FULLERTON AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,2512,025,36,19,06,1133118,1915251,2025,05/17/2025 03:40:52 PM,41.923672617,-87.786301606,"(41.923672617, -87.786301606)",39,4454,19,137,44,3,6,183
13758449,JJ161133,02/24/2025 05:45:00 PM,025XX W 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0835,008,18,70,14,1161037,1850188,2025,05/17/2025 03:40:52 PM,41.744597918,-87.685518946,"(41.744597918, -87.685518946)",6,4300,69,243,30,8,13,226
13840716,JJ261017,05/10/2025 04:00:00 PM,048XX S AVERS AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0821,008,14,57,11,1151520,1872397,2025,05/21/2025 03:41:47 PM,41.805734255,-87.719810299,"(41.805734255, -87.719810299)",49,22248,54,698,8,56,13,103
13833012,JJ251273,05/12/2025 07:00:00 AM,0000X E ERIE ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1834,018,42,8,08A,1176709,1904793,2025,05/20/2025 04:02:26 PM,41.894100633,-87.626448835,"(41.894100633, -87.626448835)",22,21182,37,626,36,6,14,74
13718146,JJ112159,01/12/2025 12:12:00 AM,020XX N PULASKI RD,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,2525,025,26,20,06,1149389,1913084,2025,05/17/2025 03:40:52 PM,41.917425774,-87.726571455,"(41.917425774, -87.726571455)",27,22535,21,76,49,2,6,187
13824004,JJ240386,05/02/2025 12:00:00 PM,070XX S MERRILL AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0331,003,5,43,06,1191763,1858662,2025,05/17/2025 03:40:52 PM,41.767161365,-87.572661585,"(41.767161365, -87.572661585)",32,22538,39,152,33,24,18,262
13850498,JJ272732,05/27/2025 01:00:00 PM,044XX N ELSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1722,017,39,16,07,1148056,1929268,2025,06/04/2025 04:05:28 PM,41.961861828,-87.731051208,"(41.961861828, -87.731051208)",20,21869,16,363,38,48,1,11
13896178,JJ328735,07/10/2025 04:00:00 PM,093XX S HOYNE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2221,022,19,72,06,1164106,1842720,2025,07/18/2025 03:45:00 PM,41.724040624,-87.674483151,"(41.724040624, -87.674483151)",33,22212,71,627,42,59,9,245
13780571,JJ187905,03/19/2025 07:05:00 PM,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0513,005,9,50,06,1185440,1832668,2025,05/17/2025 03:40:52 PM,41.695982095,-87.596653142,"(41.695982095, -87.596653142)",30,21861,47,254,43,19,10,260
13905047,JJ339313,07/16/2025 09:00:00 AM,044XX W DIVISION ST,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,false,false,1111,011,37,23,10,1146634,1907625,2025,07/24/2025 03:44:59 PM,41.90249876,-87.736832959,"(41.90249876, -87.736832959)",4,4299,24,99,45,5,16,68
13854105,JJ277331,06/01/2025 01:57:00 PM,030XX S FORT DEARBORN,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0133,001,4,35,06,1181808,1885152,2025,06/13/2025 03:53:27 PM,41.840087909,-87.608331312,"(41.840087909, -87.608331312)",1,21194,1,560,10,40,22,163
13734229,JJ131551,01/29/2025 04:30:00 PM,009XX W RANDOLPH ST,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,false,false,1224,012,27,28,03,1169980,1901223,2025,05/17/2025 03:40:52 PM,41.884453785,-87.651266342,"(41.884453785, -87.651266342)",41,14917,29,63,46,44,15,92
13857346,JJ281374,06/03/2025 10:00:00 AM,051XX S TRIPP AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0815,008,23,57,11,1148900,1870204,2025,06/11/2025 03:44:19 PM,41.799767254,-87.729476081,"(41.799767254, -87.729476081)",35,22248,54,637,6,56,13,105
13853434,JJ276099,05/27/2025 10:02:00 AM,068XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,2511,025,36,18,06,1130394,1920510,2025,06/04/2025 04:05:28 PM,41.938151196,-87.796189752,"(41.938151196, -87.796189752)",39,22254,17,396,44,52,12,17
13831148,JJ249021,05/10/2025 12:00:00 AM,046XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0221,002,3,38,08A,1181045,1874209,2025,05/17/2025 03:42:19 PM,41.810077148,-87.611468563,"(41.810077148, -87.611468563)",1,4301,4,165,10,36,24,114
13864592,JJ290233,06/11/2025 12:49:00 PM,011XX S CLARK ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0123,001,34,32,06,1175696,1895352,2025,06/19/2025 03:41:17 PM,41.86821682,-87.6304532,"(41.86821682, -87.6304532)",48,14913,38,12,10,35,22,144
13768203,JJ172983,03/07/2025 05:30:00 PM,079XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0834,008,18,70,08A,1156419,1852003,2025,05/17/2025 03:40:52 PM,41.74967273,-87.702391276,"(41.74967273, -87.702391276)",6,4300,69,199,30,8,13,226
13776558,JJ182951,03/14/2025 08:00:00 PM,004XX W BELMONT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1925,019,44,6,05,1172787,1921526,2025,05/17/2025 03:40:52 PM,41.940104538,-87.640356386,"(41.940104538, -87.640356386)",38,4449,57,683,25,22,5,30
13745703,JJ145634,02/10/2025 09:40:00 PM,057XX S WOLCOTT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0715,007,15,67,14,1164669,1866563,2025,05/17/2025 03:40:52 PM,41.789457355,-87.671749265,"(41.789457355, -87.671749265)",44,22257,65,345,3,23,17,270
13885063,JJ315510,06/30/2025 08:00:00 AM,062XX N HOYNE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2413,024,50,2,11,1161186,1941500,2025,07/08/2025 03:44:15 PM,41.995163547,-87.682435976,"(41.995163547, -87.682435976)",42,4450,20,53,24,50,11,52
13822113,JJ237146,04/25/2025 10:30:00 AM,018XX S SPAULDING AVE,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,false,1022,010,24,29,06,1154655,1890821,2025,05/17/2025 03:40:52 PM,41.856230041,-87.707820186,"(41.856230041, -87.707820186)",36,21569,30,202,14,57,21,152
13868731,JJ295313,06/15/2025 11:10:00 AM,042XX W GLADYS AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1132,011,28,26,03,1148172,1898017,2025,06/23/2025 03:45:27 PM,41.876103869,-87.731431136,"(41.876103869, -87.731431136)",11,21572,27,717,23,30,16,142
13749234,JJ150025,02/14/2025 09:40:00 PM,007XX W GORDON TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1915,019,46,3,08B,1170510,1927981,2025,05/17/2025 03:40:52 PM,41.957867498,-87.648535477,"(41.957867498, -87.648535477)",37,21186,31,636,39,53,5,5
13741470,JJ140577,01/28/2025 11:00:00 AM,005XX W 104TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2233,022,21,49,06,1174652,1835931,2025,05/17/2025 03:40:52 PM,41.705182664,-87.636055016,"(41.705182664, -87.636055016)",45,21861,45,525,22,19,9,258
13726054,JJ121780,01/20/2025 05:30:00 PM,036XX W 63RD PL,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,false,false,0823,008,23,65,14,1153257,1862258,2025,05/17/2025 03:40:52 PM,41.777877144,-87.713707597,"(41.777877144, -87.713707597)",23,21867,63,238,6,58,13,276
13823219,JJ239266,05/01/2025 04:00:00 PM,027XX W LAKE ST,5004,SEX OFFENSE,ATTEMPT CRIMINAL SEXUAL ABUSE,CTA TRAIN,false,false,1222,012,27,27,17,1157882,1901065,2025,05/17/2025 03:40:52 PM,41.884275484,-87.695696088,"(41.884275484, -87.695696088)",41,21184,28,50,46,28,15,77
13880718,JJ310040,06/26/2025 04:30:00 PM,088XX S WABASH AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0632,006,6,44,08A,1178255,1846462,2025,07/04/2025 03:41:38 PM,41.734000297,-87.622542918,"(41.734000297, -87.622542918)",31,21546,40,428,43,61,20,241
13821177,JJ235323,04/28/2025 06:37:00 PM,049XX S WABASH AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,VACANT LOT / LAND,true,false,0224,002,3,38,26,1177549,1872308,2025,05/17/2025 03:40:52 PM,41.804940498,-87.624348823,"(41.804940498, -87.624348823)",12,21192,4,449,9,10,24,107
13775689,JJ181834,03/14/2025 11:09:00 PM,054XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,STREET,false,false,1522,015,29,25,08B,1139805,1900211,2025,05/17/2025 03:40:52 PM,41.882281393,-87.76209864,"(41.882281393, -87.76209864)",11,22216,26,674,23,32,25,84
13787046,JJ195553,03/25/2025 04:00:00 PM,056XX S ELIZABETH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,false,false,0713,007,16,67,04B,1168952,1867335,2025,05/17/2025 03:40:52 PM,41.791484299,-87.656022544,"(41.791484299, -87.656022544)",19,22257,65,297,2,23,17,266
13885131,JJ315470,06/27/2025 04:30:00 PM,021XX W PIERCE AVE,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,false,false,1424,014,1,24,08A,1161771,1910214,2025,07/05/2025 03:45:34 PM,41.909300888,-87.681159825,"(41.909300888, -87.681159825)",16,21560,25,517,11,4,7,200
13831050,JJ249034,05/09/2025 11:00:00 PM,005XX N CENTRAL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1523,015,37,25,04A,1138943,1902924,2025,05/17/2025 03:42:19 PM,41.889741913,-87.765198001,"(41.889741913, -87.765198001)",52,22216,26,672,7,32,25,85
13795183,JJ205252,04/03/2025 08:14:00 PM,079XX S PAXTON AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,0414,004,8,46,04B,1192241,1852855,2025,05/17/2025 03:40:52 PM,41.751214876,-87.571098146,"(41.751214876, -87.571098146)",9,21202,42,507,35,25,19,222
13855551,JJ279038,06/02/2025 08:29:00 PM,070XX S MORGAN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0733,007,16,68,15,1170858,1858243,2025,06/10/2025 03:45:40 PM,41.766493357,-87.649298827,"(41.766493357, -87.649298827)",17,21559,66,410,32,11,17,215
13858709,JJ282695,06/05/2025 03:40:00 PM,045XX W CHICAGO AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1111,011,37,23,04A,1145846,1904929,2025,06/13/2025 03:56:04 PM,41.89511564,-87.739795955,"(41.89511564, -87.739795955)",4,21572,24,99,45,5,16,68
13745078,JJ144907,02/10/2025 10:50:00 AM,007XX E 40TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SCHOOL - PUBLIC BUILDING,false,true,0214,002,4,38,20,1181877,1878374,2025,05/17/2025 03:40:52 PM,41.821487009,-87.608288037,"(41.821487009, -87.608288037)",1,4301,4,583,10,36,24,104
13729691,JJ126199,01/24/2025 03:16:00 PM,054XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,2515,025,31,19,14,1139769,1915425,2025,05/17/2025 03:40:52 PM,41.924031063,-87.761858668,"(41.924031063, -87.761858668)",4,22615,19,307,44,2,6,133
13798028,JJ208663,04/06/2025 08:09:00 PM,001XX N STATE ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,true,false,0111,001,42,32,18,1176338,1901346,2025,05/17/2025 03:40:52 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",22,14309,38,92,36,42,22,88
13763856,JJ167522,03/03/2025 05:43:00 AM,039XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,1132,011,24,29,06,1150123,1894416,2025,05/17/2025 03:40:52 PM,41.866184544,-87.724361483,"(41.866184544, -87.724361483)",36,21572,30,98,14,30,16,142
13870841,JJ295634,06/15/2025 03:43:00 PM,071XX S VERNON AVE,0460,BATTERY,SIMPLE,CTA BUS STOP,false,false,0323,003,6,69,08B,1180478,1857878,2025,06/23/2025 03:45:27 PM,41.76527641,-87.614049337,"(41.76527641, -87.614049337)",31,21546,67,515,32,61,18,223
13832192,JJ250409,05/11/2025 09:20:00 AM,003XX N CENTRAL AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,false,true,1523,015,37,25,04A,1138983,1901704,2025,05/19/2025 03:43:15 PM,41.886393351,-87.765080772,"(41.886393351, -87.765080772)",11,22216,26,674,45,32,25,84
13731150,JJ127852,01/12/2025 08:16:00 AM,032XX N KARLOV AVE,0580,STALKING,SIMPLE,RESIDENCE,false,true,1731,017,30,16,08A,1148494,1921109,2025,05/17/2025 03:40:52 PM,41.939464426,-87.729652145,"(41.939464426, -87.729652145)",7,22618,16,329,21,21,1,25
13893158,JJ325105,07/07/2025 09:11:00 PM,0000X S KOSTNER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1113,011,28,26,15,1147063,1899527,2025,07/15/2025 03:43:21 PM,41.880268755,-87.735464417,"(41.880268755, -87.735464417)",11,21572,27,716,23,30,16,90
13713647,JJ106784,01/06/2025 11:00:00 PM,025XX W 115TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,2212,022,19,75,14,1161282,1828283,2025,05/17/2025 03:40:52 PM,41.684481829,-87.685225394,"(41.684481829, -87.685225394)",33,4447,74,379,42,33,9,257
13875314,JJ303487,06/21/2025 06:21:00 PM,094XX S LOOMIS ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,true,2222,022,21,73,26,1168653,1842179,2025,06/29/2025 03:41:59 PM,41.722459334,-87.657843189,"(41.722459334, -87.657843189)",18,21554,72,195,13,59,9,244
13730485,JJ126918,01/25/2025 12:50:00 AM,015XX W LAWRENCE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,GAS STATION,true,false,2032,020,47,3,17,1165103,1931954,2025,06/29/2025 03:41:06 PM,41.968886417,-87.668300012,"(41.968886417, -87.668300012)",13,22616,31,610,18,15,5,8
13798077,JJ208785,04/06/2025 10:48:00 PM,013XX W 92ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2222,022,21,73,14,1168769,1843747,2025,05/17/2025 03:40:52 PM,41.726759661,-87.657373197,"(41.726759661, -87.657373197)",18,21554,72,195,13,59,9,244
13833740,JJ252165,05/12/2025 05:40:00 PM,050XX W AGATITE AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,false,false,1623,016,45,15,04A,1141802,1929113,2025,05/20/2025 04:02:26 PM,41.961554817,-87.754048618,"(41.961554817, -87.754048618)",20,21869,15,259,50,48,12,58
13770810,JJ176080,03/10/2025 01:00:00 PM,054XX S CORNELL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0234,002,5,41,08A,1188175,1869644,2025,05/17/2025 03:40:52 PM,41.797383158,-87.585462773,"(41.797383158, -87.585462773)",32,21192,8,501,33,10,24,122
13910691,JJ346276,07/11/2025 04:00:00 PM,031XX E 83RD ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,0424,004,7,46,06,1198378,1850535,2025,07/25/2025 03:41:09 PM,41.744697236,-87.5486871,"(41.744697236, -87.5486871)",43,21202,42,505,47,25,19,239
13831071,JJ249032,05/10/2025 12:00:00 AM,025XX W 24TH ST,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1034,010,25,31,08A,1159791,1887988,2025,05/17/2025 03:42:19 PM,41.84835177,-87.689046399,"(41.84835177, -87.689046399)",11,14920,32,263,14,43,21,159
13808303,JJ221169,04/16/2025 10:00:00 PM,023XX E 73RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0334,003,7,43,14,1192975,1857010,2025,05/17/2025 03:40:52 PM,41.762598652,-87.568273045,"(41.762598652, -87.568273045)",43,22538,39,418,37,24,18,213
13840282,JJ260405,05/19/2025 04:02:00 AM,041XX W POTOMAC AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2534,025,37,23,08B,1148576,1908340,2025,05/27/2025 03:52:58 PM,41.904423517,-87.729681127,"(41.904423517, -87.729681127)",4,4299,24,286,45,5,6,194
13763545,JJ167073,03/02/2025 01:49:00 PM,047XX W 47TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,OTHER (SPECIFY),false,false,0815,008,22,56,15,1145343,1873052,2025,05/17/2025 03:40:52 PM,41.807650441,-87.742448973,"(41.807650441, -87.742448973)",35,22248,53,566,28,56,13,105
13787892,JJ196538,03/27/2025 12:00:00 PM,038XX N LOCKWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,false,false,1634,016,30,15,26,1140336,1925205,2025,05/17/2025 03:40:52 PM,41.950857978,-87.759534726,"(41.950857978, -87.759534726)",25,22618,15,231,50,21,12,26
13782388,JJ190058,03/21/2025 04:01:00 PM,066XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0723,007,16,68,15,1172117,1860644,2025,05/17/2025 03:40:52 PM,41.773054421,-87.644613656,"(41.773054421, -87.644613656)",19,21559,66,436,32,11,17,202
13790324,JJ199487,03/29/2025 09:32:00 PM,027XX N NARRAGANSETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),true,true,2512,025,36,19,08B,1133277,1917483,2025,05/17/2025 03:40:52 PM,41.929794704,-87.785664987,"(41.929794704, -87.785664987)",52,4454,19,78,21,2,6,183
13828462,JJ245770,05/07/2025 02:00:00 AM,072XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0334,003,7,43,08B,1193464,1857336,2025,05/17/2025 03:40:52 PM,41.763481273,-87.566470168,"(41.763481273, -87.566470168)",43,22538,39,453,37,24,18,213
13854949,JJ278089,05/29/2025 10:30:00 AM,002XX E 92ND ST,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT / LAND,false,false,0633,006,6,49,05,1179621,1844038,2025,06/06/2025 03:41:57 PM,41.727317477,-87.61761242,"(41.727317477, -87.61761242)",31,21546,45,554,43,61,20,248
13762029,JJ165407,02/28/2025 08:30:00 PM,046XX W FULLERTON AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,true,false,2521,025,31,19,18,1144896,1915552,2025,05/17/2025 03:40:52 PM,41.924284257,-87.743016582,"(41.924284257, -87.743016582)",7,22615,19,305,17,2,6,176
13837057,JJ256480,05/16/2025 12:11:00 AM,012XX W CARROLL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1215,012,27,28,06,1168193,1902389,2025,05/24/2025 03:42:12 PM,41.887692159,-87.657794696,"(41.887692159, -87.657794696)",41,14917,29,63,46,44,15,78
13821907,JJ237691,04/30/2025 03:15:00 PM,048XX N MARINE DR,0460,BATTERY,SIMPLE,OTHER (SPECIFY),false,false,2024,020,46,3,08B,1170072,1932559,2025,05/17/2025 03:40:52 PM,41.97043926,-87.650011483,"(41.97043926, -87.650011483)",40,22616,31,635,16,15,2,14
13744269,JJ143946,02/08/2025 09:30:00 AM,001XX E HURON ST,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,false,false,1834,018,2,8,06,1177499,1905109,2025,05/17/2025 03:40:52 PM,41.894949856,-87.62353785,"(41.894949856, -87.62353785)",22,21182,37,158,36,6,14,74
13838297,JJ258100,05/17/2025 01:11:00 AM,001XX N STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA STATION,false,false,0111,001,34,32,14,1176345,1901114,2025,05/25/2025 03:42:20 PM,41.884013483,-87.627896757,"(41.884013483, -87.627896757)",22,14310,38,92,36,41,22,88
13836467,JJ255657,05/15/2025 10:03:00 AM,013XX S SACRAMENTO DR,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,SCHOOL - PUBLIC GROUNDS,false,false,1022,010,24,29,04A,1156172,1893743,2025,05/23/2025 03:41:35 PM,41.864217865,-87.702173146,"(41.864217865, -87.702173146)",36,21569,30,132,14,57,21,152
13857836,JJ280986,06/04/2025 09:45:00 AM,040XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1624,016,45,15,06,1143051,1926698,2025,06/12/2025 03:58:53 PM,41.954904589,-87.749517035,"(41.954904589, -87.749517035)",20,22618,15,259,50,21,12,15
13768354,JJ172764,03/07/2025 03:15:00 PM,021XX W POLK ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,1225,012,28,28,03,1162161,1896413,2025,05/17/2025 03:40:52 PM,41.871421665,-87.680113097,"(41.871421665, -87.680113097)",8,21184,29,5,23,28,15,139
13852182,JJ275152,05/22/2025 12:00:00 AM,072XX S TROY ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0831,008,18,66,06,1156624,1856473,2025,06/01/2025 03:42:22 PM,41.76193499,-87.701519769,"(41.76193499, -87.701519769)",6,21867,64,349,30,58,13,208
13857372,JJ281338,06/04/2025 03:09:00 PM,0000X W 71ST ST,0810,THEFT,OVER $500,APARTMENT,false,true,0731,007,6,69,06,1176970,1857910,2025,06/12/2025 03:58:53 PM,41.765444001,-87.626906181,"(41.765444001, -87.626906181)",31,21559,67,494,32,11,17,210
13769670,JJ174596,03/09/2025 06:30:00 AM,074XX S YATES BLVD,0460,BATTERY,SIMPLE,APARTMENT,false,false,0334,003,7,43,08B,1193494,1856127,2025,05/17/2025 03:40:52 PM,41.76016295,-87.566399721,"(41.76016295, -87.566399721)",43,22538,39,418,37,24,18,213
13836199,JJ255434,05/14/2025 10:00:00 PM,013XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0131,001,3,33,06,1176544,1894241,2025,05/22/2025 03:42:35 PM,41.86514907,-87.627373598,"(41.86514907, -87.627373598)",48,14913,34,330,9,35,22,94
13826020,JJ242713,05/04/2025 06:00:00 PM,016XX E 83RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,false,false,0412,004,8,45,14,1188820,1850279,2025,05/17/2025 03:40:52 PM,41.744228574,-87.583716454,"(41.744228574, -87.583716454)",9,21202,41,431,35,25,19,240
13858956,JJ283202,06/05/2025 12:00:00 AM,069XX S PERRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0731,007,6,69,14,1176594,1859033,2025,06/12/2025 03:58:53 PM,41.768534104,-87.62825059,"(41.768534104, -87.62825059)",31,21559,67,513,32,11,17,210
